date,beta_expectation,expected_target_beta,protected_beta,overlay_beta,beta_overlay_multiplier,deployment_overlay_multiplier,overlay_state,target_beta,raw_target_beta,entropy,prior_details,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,deployment_multiplier,expected_deployment_state,expected_deployment_multiplier,deployment_rank_abs_error,actual_deployment_cash,expected_deployment_cash,deployment_pacing_error,lock_active,target_bucket,close,price_topology_regime,price_topology_expected_beta,price_topology_confidence,price_topology_posterior_blend_weight,price_topology_beta_anchor_weight,forensic_snapshot_path,forensic_stress_score,forensic_mid_cycle_penalty,forensic_bust_penalty,resonance_action,resonance_confidence,resonance_reason
2023-02-06,0.5661113928859268,1.0,0.5511873473059019,0.5,0.57869,0.708324,PENALTY,0.5078727253356544,0.5661113928859268,0.4710429795061686,"{'base_weight': 0.05, 'posterior_weight': 0.6434801297432159, 'transition_weight': 0.30651987025678407, 'base_priors': {'MID_CYCLE': 0.1761341390331773, 'LATE_CYCLE': 0.17603042565431967, 'BUST': 0.6063269383441475, 'RECOVERY': 0.041508496968355575}, 'posterior_prior': {'MID_CYCLE': 0.03503382324636191, 'LATE_CYCLE': 0.11457793331023719, 'BUST': 0.8410086289624381, 'RECOVERY': 0.009379614480962885}, 'transition_prior': {'MID_CYCLE': 0.09361448404285137, 'LATE_CYCLE': 0.15478816982837726, 'BUST': 0.44543398910792453, 'RECOVERY': 0.30616335702084685}, 'is_stable': True, 'stress_score': 0.21740064871607934}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,297.837646484375,BUST,0.7296484585245688,0.021133073577320274,0.002162150142562732,0.0036035835709378864,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-06.json,0.21740064871607934,0.7421256889724994,1.007396575752062,HOLD,0.0,Noise: No resonance detected
2023-02-07,0.5743891629440346,1.0,0.5552355693463715,0.5552355693463715,1.0,1.0,NEUTRAL,0.529276019904801,0.5743891629440346,0.5081133855017715,"{'base_weight': 0.05, 'posterior_weight': 0.6418306847824444, 'transition_weight': 0.30816931521755553, 'base_priors': {'MID_CYCLE': 0.17552278956089698, 'LATE_CYCLE': 0.17576320837172782, 'BUST': 0.6073753513737976, 'RECOVERY': 0.04133865069357756}, 'posterior_prior': {'MID_CYCLE': 0.05120655028927821, 'LATE_CYCLE': 0.12142530649001741, 'BUST': 0.8205672668969002, 'RECOVERY': 0.006800876323804189}, 'transition_prior': {'MID_CYCLE': 0.1020689416198774, 'LATE_CYCLE': 0.16197342966280998, 'BUST': 0.4372303965625374, 'RECOVERY': 0.29872723215477515}, 'is_stable': True, 'stress_score': 0.2091534239122225}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,304.0085144042969,RECOVERY,0.7459217432089906,0.15725691450198012,0.020939218851860994,0.034898698086435,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-07.json,0.2091534239122225,0.6430955946998094,0.9642591434943559,HOLD,0.0,Noise: No resonance detected
2023-02-08,0.5773696607290714,1.0,0.5570991954328808,0.5570991954328808,1.0,1.0,NEUTRAL,0.5329288014915549,0.5773696607290714,0.5132939677255419,"{'base_weight': 0.05, 'posterior_weight': 0.6412312595046884, 'transition_weight': 0.30876874049531156, 'base_priors': {'MID_CYCLE': 0.17493878733757443, 'LATE_CYCLE': 0.1754976271147408, 'BUST': 0.6083469753787841, 'RECOVERY': 0.04121661016890078}, 'posterior_prior': {'MID_CYCLE': 0.05619623021702455, 'LATE_CYCLE': 0.12149817930697089, 'BUST': 0.805902933736953, 'RECOVERY': 0.016402656739051676}, 'transition_prior': {'MID_CYCLE': 0.1072400300750315, 'LATE_CYCLE': 0.16279666486434752, 'BUST': 0.43082259142892254, 'RECOVERY': 0.2991407136316985}, 'is_stable': True, 'stress_score': 0.2061562975234419}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,298.60284423828125,RECOVERY,0.7352186247821267,0.025279063365353224,0.002611955821062263,0.004353259701770438,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-08.json,0.2061562975234419,0.7391094814017055,0.9942610804450264,HOLD,0.0,Noise: No resonance detected
2023-02-09,0.5817580924115178,1.0,0.5592744514633821,0.5223271033763567,0.933937,0.954264,PENALTY,0.5253690579642384,0.5817580924115178,0.5281019443336219,"{'base_weight': 0.05, 'posterior_weight': 0.640289701708526, 'transition_weight': 0.309710298291474, 'base_priors': {'MID_CYCLE': 0.17441311587719013, 'LATE_CYCLE': 0.17527739979038834, 'BUST': 0.6092583354714717, 'RECOVERY': 0.04105114886094987}, 'posterior_prior': {'MID_CYCLE': 0.0675420606194306, 'LATE_CYCLE': 0.13050432701802833, 'BUST': 0.7945413918392952, 'RECOVERY': 0.007412220523245954}, 'transition_prior': {'MID_CYCLE': 0.1113089749901567, 'LATE_CYCLE': 0.17060184957800711, 'BUST': 0.4268958270830203, 'RECOVERY': 0.2911933483488159}, 'is_stable': True, 'stress_score': 0.20144850854262963}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,295.9638366699219,BUST,0.7293421945536707,0.02613013686364686,0.002705300780512675,0.0045088346341877914,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-09.json,0.20144850854262963,0.7384903254316969,1.0091455479022764,HOLD,0.0,Noise: No resonance detected
2023-02-10,0.58148437083102,1.0,0.5588845917622822,0.5382533670573776,0.963085,0.974444,PENALTY,0.53261135098819,0.58148437083102,0.5307599832337603,"{'base_weight': 0.05, 'posterior_weight': 0.6397433981834626, 'transition_weight': 0.31025660181653736, 'base_priors': {'MID_CYCLE': 0.17392007112157365, 'LATE_CYCLE': 0.17508591693630057, 'BUST': 0.6101106637066267, 'RECOVERY': 0.04088334823549914}, 'posterior_prior': {'MID_CYCLE': 0.0736927620798195, 'LATE_CYCLE': 0.1361608275316857, 'BUST': 0.7833739718683242, 'RECOVERY': 0.006772438520170551}, 'transition_prior': {'MID_CYCLE': 0.11450541613219152, 'LATE_CYCLE': 0.17530071002260533, 'BUST': 0.4227005177396746, 'RECOVERY': 0.2874933561055286}, 'is_stable': True, 'stress_score': 0.19871699091731337}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,294.021484375,BUST,0.7223028630892052,0.104609361650321,0.012720239675470504,0.021200399459117506,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-10.json,0.19871699091731337,0.6813966893993915,1.0366132765776124,HOLD,0.0,Noise: No resonance detected
2023-02-13,0.5621218430950373,1.0,0.5489838798218887,0.5,0.676658,0.776148,PENALTY,0.5104398184662161,0.5621218430950373,0.4539395174523786,"{'base_weight': 0.05, 'posterior_weight': 0.6389189748274694, 'transition_weight': 0.31108102517253056, 'base_priors': {'MID_CYCLE': 0.17341483043200526, 'LATE_CYCLE': 0.1748759603064474, 'BUST': 0.6109732638908556, 'RECOVERY': 0.040735945370691806}, 'posterior_prior': {'MID_CYCLE': 0.07071912111894102, 'LATE_CYCLE': 0.1321999734492298, 'BUST': 0.7863062083705282, 'RECOVERY': 0.01077469706130094}, 'transition_prior': {'MID_CYCLE': 0.11388682281427874, 'LATE_CYCLE': 0.17221042323701344, 'BUST': 0.42350434489169536, 'RECOVERY': 0.2903984090570125}, 'is_stable': True, 'stress_score': 0.1945948741373471}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,298.7304382324219,RECOVERY,0.7407987742619893,0.08144235975309018,0.009480996541989103,0.01580166090331517,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-13.json,0.1945948741373471,0.27930027331185076,0.9816623985143904,HOLD,0.0,Noise: No resonance detected
2023-02-14,0.5808139575965223,1.0,0.5584358787135563,0.5584358787135563,1.0,1.0,NEUTRAL,0.5514022604707162,0.5808139575965223,0.5302596383608907,"{'base_weight': 0.05, 'posterior_weight': 0.6376711703528308, 'transition_weight': 0.3123288296471691, 'base_priors': {'MID_CYCLE': 0.17271833075324153, 'LATE_CYCLE': 0.1747262768164674, 'BUST': 0.6119923820306706, 'RECOVERY': 0.04056301039962039}, 'posterior_prior': {'MID_CYCLE': 0.03116197383468731, 'LATE_CYCLE': 0.1443046554166812, 'BUST': 0.8191176048274827, 'RECOVERY': 0.005415765921148789}, 'transition_prior': {'MID_CYCLE': 0.08945586514727043, 'LATE_CYCLE': 0.17333342005124758, 'BUST': 0.4398440827014095, 'RECOVERY': 0.29736663210007247}, 'is_stable': True, 'stress_score': 0.18835585176415442}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,300.93780517578125,RECOVERY,0.7605431075387467,0.39934922885501223,0.0740938362469858,0.12348972707830969,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-14.json,0.18835585176415442,0.4669734360079786,0.8979950015213349,HOLD,0.0,Noise: No resonance detected
2023-02-15,0.6005433587175392,1.0,0.5696955509613169,0.5,0.699643,0.79206,PENALTY,0.5774762797177522,0.6005433587175392,0.5637386484632182,"{'base_weight': 0.05, 'posterior_weight': 0.6363883800493216, 'transition_weight': 0.3136116199506783, 'base_priors': {'MID_CYCLE': 0.1720331554904158, 'LATE_CYCLE': 0.1744841175790997, 'BUST': 0.6128993311919214, 'RECOVERY': 0.04058339573856304}, 'posterior_prior': {'MID_CYCLE': 0.03279289354673891, 'LATE_CYCLE': 0.12527289021501573, 'BUST': 0.7972081433071652, 'RECOVERY': 0.0447260729310802}, 'transition_prior': {'MID_CYCLE': 0.1004561659157386, 'LATE_CYCLE': 0.16104036054464765, 'BUST': 0.4278981949697774, 'RECOVERY': 0.31060527856983633}, 'is_stable': True, 'stress_score': 0.18194190024660803}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,303.2433166503906,RECOVERY,0.7719610063447543,0.6669676950847041,0.16356826708140565,0.2726137784690094,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-15.json,0.18194190024660803,0.2722810018258778,0.8101179510430144,HOLD,0.0,Noise: No resonance detected
2023-02-16,0.5747556824006931,1.0,0.5554556206422647,0.5554556206422647,1.0,1.0,NEUTRAL,0.5381010695491592,0.5747556824006931,0.5089140883941141,"{'base_weight': 0.05, 'posterior_weight': 0.6354997376909652, 'transition_weight': 0.3145002623090347, 'base_priors': {'MID_CYCLE': 0.1712991533019553, 'LATE_CYCLE': 0.174133673663777, 'BUST': 0.6137043084365159, 'RECOVERY': 0.04086286459775182}, 'posterior_prior': {'MID_CYCLE': 0.02215184050528623, 'LATE_CYCLE': 0.1029243924408507, 'BUST': 0.777273565832795, 'RECOVERY': 0.09765020122106806}, 'transition_prior': {'MID_CYCLE': 0.10777685163304784, 'LATE_CYCLE': 0.14441966950108936, 'BUST': 0.4165643240437539, 'RECOVERY': 0.3312391548221089}, 'is_stable': True, 'stress_score': 0.1774986884548265}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,297.5531921386719,RECOVERY,0.7555403931529256,0.2889022871577933,0.04668181603854442,0.07780302673090737,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-16.json,0.1774986884548265,0.5473235860927054,0.9291167290944208,HOLD,0.0,Noise: No resonance detected
2023-02-17,0.5728854278395064,1.0,0.5544394929366135,0.5544394929366135,1.0,1.0,NEUTRAL,0.5381262566978252,0.5728854278395064,0.5030494931509715,"{'base_weight': 0.05, 'posterior_weight': 0.6344720024053263, 'transition_weight': 0.31552799759467365, 'base_priors': {'MID_CYCLE': 0.17065816757628038, 'LATE_CYCLE': 0.17382720489614212, 'BUST': 0.6146798639357243, 'RECOVERY': 0.04083476359185331}, 'posterior_prior': {'MID_CYCLE': 0.040425007462545945, 'LATE_CYCLE': 0.11155998975149348, 'BUST': 0.8128896998793407, 'RECOVERY': 0.035125302906619985}, 'transition_prior': {'MID_CYCLE': 0.10299297232675343, 'LATE_CYCLE': 0.15356500488654645, 'BUST': 0.43280387876894355, 'RECOVERY': 0.3106381440177566}, 'is_stable': True, 'stress_score': 0.17236001202663145}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,295.4537658691406,RECOVERY,0.7481184448827642,0.16344073613119897,0.021982311425689127,0.03663718570948188,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-17.json,0.17236001202663145,0.6385968644645528,0.9618394954645657,HOLD,0.0,Noise: No resonance detected
2023-02-21,0.5558903356862124,1.0,0.5453855737762016,0.5283689984888102,0.968799,0.978399,PENALTY,0.5305437567179297,0.5558903356862124,0.42491918786621774,"{'base_weight': 0.05, 'posterior_weight': 0.6331848592512664, 'transition_weight': 0.3168151407487335, 'base_priors': {'MID_CYCLE': 0.17007668605110557, 'LATE_CYCLE': 0.17356195973044314, 'BUST': 0.6156367270366438, 'RECOVERY': 0.04072462718180741}, 'posterior_prior': {'MID_CYCLE': 0.05194551650084325, 'LATE_CYCLE': 0.11967594566980733, 'BUST': 0.8100287280157785, 'RECOVERY': 0.018349809813570917}, 'transition_prior': {'MID_CYCLE': 0.10532332013613824, 'LATE_CYCLE': 0.16088409918856728, 'BUST': 0.43243660113788185, 'RECOVERY': 0.3013559795374126}, 'is_stable': True, 'stress_score': 0.16592429625633243}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,288.45880126953125,BUST,0.7308602519462617,0.04763447007440126,0.005175719281787064,0.00862619880297844,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-21.json,0.16592429625633243,0.28913836920834923,1.0166720645260405,HOLD,0.0,Noise: No resonance detected
2023-02-22,0.5546262203863627,1.0,0.5448139088455908,0.5425986954922246,0.995934,0.997185,PENALTY,0.5338083724652541,0.5546262203863627,0.41437782809891044,"{'base_weight': 0.05, 'posterior_weight': 0.6327747587931442, 'transition_weight': 0.3172252412068558, 'base_priors': {'MID_CYCLE': 0.16937086637290805, 'LATE_CYCLE': 0.17338143154170113, 'BUST': 0.6167072228859638, 'RECOVERY': 0.04054047919942706}, 'posterior_prior': {'MID_CYCLE': 0.025994382435477185, 'LATE_CYCLE': 0.1367098881532772, 'BUST': 0.8341620993737613, 'RECOVERY': 0.0031336300374843087}, 'transition_prior': {'MID_CYCLE': 0.08618741480033748, 'LATE_CYCLE': 0.1675734206476138, 'BUST': 0.44545241287031573, 'RECOVERY': 0.300786751681733}, 'is_stable': True, 'stress_score': 0.16387379396572085}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,288.67462158203125,RECOVERY,0.7394021428640767,0.018103142869482898,0.0018386336142925458,0.003064389357154243,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-22.json,0.16387379396572085,0.30139861599928475,0.9957175772873417,HOLD,0.0,Noise: No resonance detected
2023-02-23,0.5625356917287077,1.0,0.5492515960984642,0.5492515960984642,1.0,1.0,NEUTRAL,0.5538060583600457,0.5625356917287077,0.4550741396090979,"{'base_weight': 0.05, 'posterior_weight': 0.6318103901268588, 'transition_weight': 0.31818960987314115, 'base_priors': {'MID_CYCLE': 0.16863322901700295, 'LATE_CYCLE': 0.17325376521246746, 'BUST': 0.6177627740432491, 'RECOVERY': 0.040350231727280556}, 'posterior_prior': {'MID_CYCLE': 0.018808719597754583, 'LATE_CYCLE': 0.14732294027028317, 'BUST': 0.832160042621295, 'RECOVERY': 0.0017082975106673384}, 'transition_prior': {'MID_CYCLE': 0.0813633481423497, 'LATE_CYCLE': 0.17320796657462093, 'BUST': 0.4460580854644751, 'RECOVERY': 0.2993705998185543}, 'is_stable': True, 'stress_score': 0.15905195063429392}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,291.1960144042969,RECOVERY,0.7613682957922223,0.26801407951564316,0.042099202906687665,0.07016533817781277,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-23.json,0.15905195063429392,0.2367496698341312,0.9327873048733364,HOLD,0.0,Noise: No resonance detected
2023-02-24,0.5529511783768102,1.0,0.5435549456455635,0.5435549456455635,1.0,1.0,NEUTRAL,0.5445818497933816,0.5529511783768102,0.41159715630165183,"{'base_weight': 0.05, 'posterior_weight': 0.6309143515169034, 'transition_weight': 0.3190856484830965, 'base_priors': {'MID_CYCLE': 0.16787753774905306, 'LATE_CYCLE': 0.17310225871788856, 'BUST': 0.6187644947969891, 'RECOVERY': 0.040255708736069144}, 'posterior_prior': {'MID_CYCLE': 0.014401569920867838, 'LATE_CYCLE': 0.14233227780910945, 'BUST': 0.822207446560788, 'RECOVERY': 0.02105870570923476}, 'transition_prior': {'MID_CYCLE': 0.08363802690701475, 'LATE_CYCLE': 0.16909464578060385, 'BUST': 0.4411783947871984, 'RECOVERY': 0.30608893252518304}, 'is_stable': True, 'stress_score': 0.1545717575845171}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,286.3200378417969,BUST,0.7319281393611533,0.1182962330668083,0.014742779179987077,0.024571298633311797,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-24.json,0.1545717575845171,0.28308217008801345,1.041403681573383,HOLD,0.0,Noise: No resonance detected
2023-02-27,0.5533478238042532,1.0,0.5439836217950877,0.5380835754330983,0.989154,0.992491,PENALTY,0.5398275744615721,0.5533478238042532,0.4091338462229587,"{'base_weight': 0.05, 'posterior_weight': 0.6296917362050716, 'transition_weight': 0.3203082637949284, 'base_priors': {'MID_CYCLE': 0.1671282814305236, 'LATE_CYCLE': 0.1729282423143741, 'BUST': 0.6198508348253329, 'RECOVERY': 0.04009264142976948}, 'posterior_prior': {'MID_CYCLE': 0.014974545181165673, 'LATE_CYCLE': 0.13759020737411937, 'BUST': 0.8404571748213959, 'RECOVERY': 0.006978072623319109}, 'transition_prior': {'MID_CYCLE': 0.08074462406542092, 'LATE_CYCLE': 0.16623902089243026, 'BUST': 0.4484534515801106, 'RECOVERY': 0.3045629034620383}, 'is_stable': True, 'stress_score': 0.14845868102535809}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,288.3705749511719,RECOVERY,0.7508063975258771,0.03487147989680984,0.0036837330604636014,0.006139555100772669,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-27.json,0.14845868102535809,0.3091133783463562,0.991624830225489,HOLD,0.0,Noise: No resonance detected
2023-02-28,0.5739182624958872,1.0,0.5548408617293664,0.5548408617293664,1.0,1.0,NEUTRAL,0.5570646641990924,0.5739182624958872,0.5088137060910591,"{'base_weight': 0.05, 'posterior_weight': 0.6285515173307143, 'transition_weight': 0.3214484826692856, 'base_priors': {'MID_CYCLE': 0.16638903299751187, 'LATE_CYCLE': 0.1727942962893821, 'BUST': 0.6209080337836109, 'RECOVERY': 0.03990863692949502}, 'posterior_prior': {'MID_CYCLE': 0.01628268302230624, 'LATE_CYCLE': 0.14559620156589917, 'BUST': 0.8355750790395774, 'RECOVERY': 0.0025460363722171714}, 'transition_prior': {'MID_CYCLE': 0.08016891681548352, 'LATE_CYCLE': 0.1716585108510054, 'BUST': 0.44735109334050066, 'RECOVERY': 0.30082147899301037}, 'is_stable': True, 'stress_score': 0.14275758665357188}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,287.9976806640625,RECOVERY,0.7699430965595622,0.23985868100238764,0.03621460131356142,0.06035766885593569,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-02-28.json,0.14275758665357188,0.6547577703046377,0.938568139153275,HOLD,0.0,Noise: No resonance detected
2023-03-01,0.5775369724040589,1.0,0.5570250448327818,0.5570250448327818,1.0,1.0,NEUTRAL,0.5480585937031793,0.5775369724040589,0.5162083109002107,"{'base_weight': 0.05, 'posterior_weight': 0.6276471475543809, 'transition_weight': 0.32235285244561906, 'base_priors': {'MID_CYCLE': 0.16575336747759956, 'LATE_CYCLE': 0.17262878528601372, 'BUST': 0.6217915556392087, 'RECOVERY': 0.03982629159717803}, 'posterior_prior': {'MID_CYCLE': 0.036692682666593965, 'LATE_CYCLE': 0.13902469198640685, 'BUST': 0.8011751027358855, 'RECOVERY': 0.02310752261111364}, 'transition_prior': {'MID_CYCLE': 0.09705628312440737, 'LATE_CYCLE': 0.17073537596497004, 'BUST': 0.4313225146135249, 'RECOVERY': 0.3008858262970977}, 'is_stable': True, 'stress_score': 0.13823573777190432}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,285.6824035644531,BUST,0.7511306391349811,0.017954649796496285,0.001831999868568244,0.003053333114280406,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-03-01.json,0.13823573777190432,0.798481866113253,1.0062841274287737,HOLD,0.0,Noise: No resonance detected
2023-03-02,0.585336290364993,1.0,0.5606580586268062,0.5606580586268062,1.0,1.0,NEUTRAL,0.5528966931640424,0.585336290364993,0.5440855108633129,"{'base_weight': 0.05, 'posterior_weight': 0.6262534017212549, 'transition_weight': 0.3237465982787451, 'base_priors': {'MID_CYCLE': 0.16522615557954354, 'LATE_CYCLE': 0.17250238193322726, 'BUST': 0.6226045480938572, 'RECOVERY': 0.03966691439337204}, 'posterior_prior': {'MID_CYCLE': 0.05819569757525218, 'LATE_CYCLE': 0.14684095662795138, 'BUST': 0.7876519514167176, 'RECOVERY': 0.007311394380078904}, 'transition_prior': {'MID_CYCLE': 0.10537150918826654, 'LATE_CYCLE': 0.1795508501549709, 'BUST': 0.4261555964507933, 'RECOVERY': 0.2889220442059693}, 'is_stable': True, 'stress_score': 0.13126700860627435}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,288.0467834472656,BUST,0.7391174854284503,0.04717354695771558,0.005143548829874163,0.008572581383123605,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-03-02.json,0.13126700860627435,0.7391500959790545,1.0165107414352004,HOLD,0.0,Noise: No resonance detected
2023-03-03,0.5941259077744752,1.0,0.5641678220845255,0.5652905160504738,1.00199,1.007962,REWARD,0.558895605174933,0.5941259077744752,0.5764250220249616,"{'base_weight': 0.05, 'posterior_weight': 0.6244822926911602, 'transition_weight': 0.3255177073088398, 'base_priors': {'MID_CYCLE': 0.1647411869485409, 'LATE_CYCLE': 0.17243494257953595, 'BUST': 0.623314115891339, 'RECOVERY': 0.039509754580584186}, 'posterior_prior': {'MID_CYCLE': 0.066296357387369, 'LATE_CYCLE': 0.158745282557344, 'BUST': 0.7673508152151114, 'RECOVERY': 0.007607544840175651}, 'transition_prior': {'MID_CYCLE': 0.10970762193498698, 'LATE_CYCLE': 0.18860403141903825, 'BUST': 0.41878355102834386, 'RECOVERY': 0.2829047956176309}, 'is_stable': True, 'stress_score': 0.12241146345580126}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,294.00177001953125,RECOVERY,0.7530380189746995,0.0921193324134728,0.010988695846783822,0.018314493077973035,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-03-03.json,0.12241146345580126,0.6992303975554328,0.9761491225592139,HOLD,0.0,Noise: No resonance detected
2023-03-06,0.6034547715745938,1.0,0.5670979134938,0.567373523079758,1.000486,1.001946,REWARD,0.5699029552185149,0.6034547715745938,0.6127786539743139,"{'base_weight': 0.05, 'posterior_weight': 0.62273186369175, 'transition_weight': 0.3272681363082499, 'base_priors': {'MID_CYCLE': 0.16427668535070608, 'LATE_CYCLE': 0.17245324231369547, 'BUST': 0.6239027236516506, 'RECOVERY': 0.0393673486839479}, 'posterior_prior': {'MID_CYCLE': 0.0699957748667793, 'LATE_CYCLE': 0.17616757958662524, 'BUST': 0.7433737347714323, 'RECOVERY': 0.010462910775163151}, 'transition_prior': {'MID_CYCLE': 0.11194513900807862, 'LATE_CYCLE': 0.20044889872991203, 'BUST': 0.41059673764252413, 'RECOVERY': 0.2770092246194852}, 'is_stable': True, 'stress_score': 0.11365931845875005}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,294.3352966308594,RECOVERY,0.7670994269642978,0.22029669816986877,0.03244303465522583,0.054071724425376375,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-03-06.json,0.11365931845875005,0.6360720297571053,0.9397719036000645,HOLD,0.0,Noise: No resonance detected
2023-03-07,0.6584463049187245,1.0,0.5810795561448293,0.5824003499759465,1.002273,1.009092,REWARD,0.5662643149454661,0.6584463049187245,0.762257017821048,"{'base_weight': 0.05, 'posterior_weight': 0.6209428863155234, 'transition_weight': 0.32905711368447654, 'base_priors': {'MID_CYCLE': 0.16380679654379002, 'LATE_CYCLE': 0.1725421955376673, 'BUST': 0.6243781679017051, 'RECOVERY': 0.039272840016837667}, 'posterior_prior': {'MID_CYCLE': 0.06844176484717457, 'LATE_CYCLE': 0.19059546026483667, 'BUST': 0.7208706897687295, 'RECOVERY': 0.020092085119259223}, 'transition_prior': {'MID_CYCLE': 0.11288646502700798, 'LATE_CYCLE': 0.20941848125644488, 'BUST': 0.40274146349629947, 'RECOVERY': 0.27495359022024773}, 'is_stable': True, 'stress_score': 0.10471443157761726}",BUST,MID_CYCLE,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_BASE,1.0,2,0.0,1000.0,-1.0,False,QQQ,290.72503662109375,RECOVERY,0.7582286553534828,0.049455863761227015,0.005418750510449886,0.00903125085074981,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2023-03-07.json,0.10471443157761726,0.7627613331052893,0.9867802063658246,SELL_QLD,0.8,System entropy is rebuilding into defensive fog.
